Product,"Master Class",Collection,Description,"UPC Code","Inner Quantity","Outer Quantity","2026 Broken Carton Price","2026 Full Carton Price","2026 List Price"
MIR2CAD-33-WH,Vanity,2G-CADE,"33"" x 1"" x 28"" Cade mirror with beveled glass *2nd Gen*. Finish: White. Coordinating vanities: Cade and Wavecrest",840002555234,0.00000,1.00000,$178.20,$178.20,$396.00
MIR2CHA-22-BK,Vanity,2G-CHATHAM,"22"" 1-1/2"" x 34"" Shaker style mirror with beveled glass. Finish: Black. Coordinating vanity sizes: 24"", 30"", 60"" (2 ea)",196734021364,0.00000,1.00000,$178.20,$178.20,$396.00
MIR2CHA-22-BL,Vanity,2G-CHATHAM,"22"" x 1-1/2"" x 34"" Chatham mirror with beveled glass *2nd Gen*. Finish: Hale Blue. Coordinating vanities: Chatham",840002555241,0.00000,1.00000,$178.20,$178.20,$396.00
MIR2CHA-22-BS,Vanity,2G-CHATHAM,"22"" 1-1/2"" x 34"" Shaker style mirror with beveled glass. Finish: Blue Steel. Coordinating vanity sizes: 24"", 30"", 60"" (2 ea)",196734021371,0.00000,1.00000,$178.20,$178.20,$396.00
MIR2CHA-22-CH,Vanity,2G-CHATHAM,"22"" x 1-1/2"" x 34"" Chatham mirror with beveled glass *2nd Gen*. Finish: Chocolate. Coordinating vanities: Chatham",840002555258,0.00000,1.00000,$178.20,$178.20,$396.00
MIR2CHA-22-GN,Vanity,2G-CHATHAM,"22"" 1-1/2"" x 34"" Shaker style mirror with beveled glass. Finish: Forest Green. Coordinating vanity sizes: 24"", 30"", 60"" (2 ea)",196734021388,0.00000,1.00000,$178.20,$178.20,$396.00
MIR2CHA-22-GR,Vanity,2G-CHATHAM,"22"" x 1-1/2"" x 34"" Chatham mirror with beveled glass *2nd Gen*. Finish: Grey.  Coordinating vanities: Chatham & Savino",840002555265,0.00000,1.00000,$178.20,$178.20,$396.00
MIR2CHA-22-WH,Vanity,2G-CHATHAM,"22"" x 1-1/2"" x 34"" Chatham mirror with beveled glass *2nd Gen*. Finish: White. Coordinating vanities: Chatham & Savino",840002555272,0.00000,1.00000,$178.20,$178.20,$396.00
MIR2CHA-28-BK,Vanity,2G-CHATHAM,"28"" 1-1/2"" x 34"" Shaker style mirror with beveled glass. Finish: Black. Coordinating vanity sizes: 36"", 42""",196734021395,0.00000,1.00000,$225.00,$225.00,$500.00
MIR2CHA-28-BL,Vanity,2G-CHATHAM,"28"" x 1-1/2"" x 34"" Chatham mirror with beveled glass *2nd Gen*. Finish: Hale Blue. Coordinating vanities: Chatham",840002555289,0.00000,1.00000,$225.00,$225.00,$500.00
MIR2CHA-28-BS,Vanity,2G-CHATHAM,"28"" 1-1/2"" x 34"" Shaker style mirror with beveled glass. Finish: Blue Steel. Coordinating vanity sizes: 36"", 42""",196734021401,0.00000,1.00000,$225.00,$225.00,$500.00
MIR2CHA-28-CH,Vanity,2G-CHATHAM,"28"" x 1-1/2"" x 34"" Chatham mirror with beveled glass *2nd Gen*. Finish: Chocolate. Coordinating vanities: Chatham",840002555296,0.00000,1.00000,$225.00,$225.00,$500.00
MIR2CHA-28-GN,Vanity,2G-CHATHAM,"*NRB* 28"" x 1-1/2"" x 34"" Chatham mirror with beveled glass *2nd Gen*. Finish: Forest Green. Coordinating vanities: Chatham",840002555302,0.00000,1.00000,$225.00,$225.00,$500.00
MIR2CHA-28-GR,Vanity,2G-CHATHAM,"28"" x 1-1/2"" x 34"" Chatham mirror with beveled glass *2nd Gen*. Finish: Grey. Coordinating vanities: Chatham & Savino",840002555319,0.00000,1.00000,$225.00,$225.00,$500.00
MIR2CHA-28-WH,Vanity,2G-CHATHAM,"28"" x 1-1/2"" x 34"" Chatham mirror with beveled glass *2nd Gen*. Finish: White. Coordinating vanities: Chatham & Savino",840002555326,0.00000,1.00000,$225.00,$225.00,$500.00
MIR2CHA-40-BK,Vanity,2G-CHATHAM,"40"" 1-1/2"" x 34"" Shaker style mirror with beveled glass. Finish: Black. Coordinating vanity sizes: 42"", 48""",196734021418,0.00000,1.00000,$256.50,$256.50,$570.00
MIR2CHA-40-BL,Vanity,2G-CHATHAM,"40"" x 1-1/2"" x 34"" Chatham mirror with beveled glass *2nd Gen*. Finish: Hale Blue. Coordinating vanities: Chatham",840002555333,0.00000,1.00000,$256.50,$256.50,$570.00
MIR2CHA-40-BS,Vanity,2G-CHATHAM,"40"" 1-1/2"" x 34"" Shaker style mirror with beveled glass. Finish: Blue Steel. Coordinating vanity sizes: 42"", 48""",196734021425,0.00000,1.00000,$256.50,$256.50,$570.00
MIR2CHA-40-CH,Vanity,2G-CHATHAM,"40"" x 1-1/2"" x 34"" Chatham mirror with beveled glass *2nd Gen*. Finish: Chocolate. Coordinating vanities: Chatham",840002555340,0.00000,1.00000,$256.50,$256.50,$570.00
MIR2CHA-40-GR,Vanity,2G-CHATHAM,"40"" x 1-1/2"" x 34"" Chatham mirror with beveled glass *2nd Gen*. Finish: Grey. Coordinating vanities: Chatham & Savino",840002555357,0.00000,1.00000,$256.50,$256.50,$570.00
MIR2CHA-40-WH,Vanity,2G-CHATHAM,"40"" x 1-1/2"" x 34"" Chatham mirror with beveled glass *2nd Gen*. Finish: White. Coordinating vanities: Chatham & Savino",840002555364,0.00000,1.00000,$256.50,$256.50,$570.00
MIR2CLA-24-NU,Vanity,2G-CLAIREMONT,"*NRB* 23-3/4"" x 1"" x 31-3/4"" Clairemont oval mirror with beveled glass *2nd Gen*. Finish: Nutmeg. Coordinating vanities: Clairemont",840002555371,0.00000,1.00000,$269.10,$269.10,$598.00
MIR2COM-44-WA,Vanity,2G-COMPTON,"*NRB* 44"" x 2"" x 34"" Compton round topped mirror with beveled glass *2nd Gen*. Finish: Walnut. Coordinating vanities: Compton",840002555425,0.00000,1.00000,$351.45,$351.45,$781.00
MIR2DOU-20-BL,Vanity,2G-DOUGLAS,"*NRB* 20"" x 1"" x 24"" Douglas mirror with beveled glass *2nd Gen*. Finish: Hale Blue. Coordinating vanities: Douglas",840002555456,0.00000,1.00000,$140.40,$140.40,$312.00
MIR2DOU-42-BK,Vanity,2G-DOUGLAS,"*NRB* 42"" x 1"" x 28"" Douglas mirror with beveled glass *2nd Gen*. Finish: Black. Coordinating vanities: Douglas",840002555470,0.00000,1.00000,$267.30,$267.30,$594.00
MIR2DOU-42-BL,Vanity,2G-DOUGLAS,"*NRB* 42"" x 1"" x 28"" Douglas mirror with beveled glass *2nd Gen*. Finish: Hale Blue. Coordinating vanities: Douglas",840002555487,0.00000,1.00000,$267.30,$267.30,$594.00
MIR2DOU-42-GN,Vanity,2G-DOUGLAS,"*NRB* 42"" x 1"" x 28"" Douglas mirror with beveled glass *2nd Gen*. Finish: Forest Green. Coordinating vanities: Douglas",840002555494,0.00000,1.00000,$267.30,$267.30,$594.00
MIR2DOU-42-WH,Vanity,2G-DOUGLAS,"*NRB* 42"" x 1"" x 28"" Douglas mirror with beveled glass *2nd Gen*. Finish: White. Coordinating vanities: Douglas",840002555500,0.00000,1.00000,$267.30,$267.30,$594.00
MIR2JEN-22-BK,Vanity,2G-JENSEN,"*NRB* 22"" x 1-1/4"" x 24"" Jensen mirror with beveled glass *2nd Gen*. Finish Black. Coordinating vanities: Jensen",840002555517,0.00000,1.00000,$175.95,$175.95,$391.00
MIR2JEN-22-BL,Vanity,2G-JENSEN,"*NRB* 22"" x 1-1/4"" x 24"" Jensen mirror with beveled glass *2nd Gen*. Finish Hale Blue. Coordinating vanities: Jensen",840002555524,0.00000,1.00000,$175.95,$175.95,$391.00
MIR2JEN-22-GN,Vanity,2G-JENSEN,"*NRB* 22"" x 1-1/4"" x 24"" Jensen mirror with beveled glass *2nd Gen*. Finish Forest Green. Coordinating vanities: Jensen",840002555531,0.00000,1.00000,$175.95,$175.95,$391.00
MIR2JEN-22-GR,Vanity,2G-JENSEN,"*NRB* 22"" x 1-1/4"" x 24"" Jensen mirror with beveled glass *2nd Gen*. Finish Grey. Coordinating vanities: Jensen",840002555548,0.00000,1.00000,$175.95,$175.95,$391.00
MIR2JEN-22-WH,Vanity,2G-JENSEN,"*NRB* 22"" x 1-1/4"" x 24"" Jensen mirror with beveled glass *2nd Gen*. Finish White. Coordinating vanities: Jensen",840002555555,0.00000,1.00000,$175.95,$175.95,$391.00
SSPLASH21BG,Vanity,VANTOP,"21"" sidesplash, Black Granite. Sidesplash dimensions: 21"" x 25mm x 4"". Works with: Black Granite tops",840002553599,0.00000,1.00000,$67.95,$67.95,$151.00
SSPLASH21CQ,Vanity,VANTOP,"21"" sidesplash, Calacatta Vienna Quartz. Sidesplash dimensions: 21"" x 18mm x 4"". Works with: Calacatta Vienna Quartz tops",840002553636,0.00000,1.00000,$81.00,$81.00,$180.00
SSPLASH21GQ,Vanity,VANTOP,"21"" sidesplash, Grey Quartz. Sidesplash dimensions: 21"" x 18mm x 4"". Works with: Grey Quartz tops",840002553605,0.00000,1.00000,$52.65,$52.65,$117.00
SSPLASH21LS,Vanity,VANTOP,"21"" sidesplash, Blue Limestone. Sidesplash dimensions: 21"" x 25mm x 4"". Works with: Blue Limestone tops",840002553629,0.00000,1.00000,$65.70,$65.70,$146.00
SSPLASH21MG,Vanity,VANTOP,"21"" sidesplash, Grey Marble. Sidesplash dimensions: 21"" x 18mm x 4"". Works with: Grey Marble tops",840002553612,0.00000,1.00000,$62.55,$62.55,$139.00
SSPLASH21WC,Vanity,VANTOP,"21"" sidesplash, White Carrara Marble. Sidesplash dimensions: 21"" x 25mm x 4"". Works with: Carrara Marble tops",840002553582,0.00000,1.00000,$75.60,$75.60,$168.00
SSPLASH21WQ,Vanity,VANTOP,"*NRB* 21"" sidesplash, White Carrara Marble. Sidesplash dimensions: 21"" x 18mm x 4"". Works with: White Quartz tops",196734025294,0.00000,1.00000,$63.00,$63.00,$140.00
TKIT19RER-1,Vanity,VANTOP,"19"" Vanity top. Material: White Resin - single faucet hole - integrated rectangle bowl. Top dimensions: "" W x "" D x H.",,0.00000,1.00000,$136.80,$136.80,$304.00
TKIT25BGO,Vanity,VANTOP,"25"" Vanity top & Bowl Kit. Black Granite top - oval cutout (TOPO25BG). VN2-OVAL-15 bowl included. Top dimensions: 25"" W x 22"" D x 25mm H. Backsplash dimensions: 25"" W x 25mm D x 4"" H. Bowl dimensions: 15-9/16"" W x 5-7/8"" D x 13"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$341.10,$341.10,$758.00
TKIT25BGR,Vanity,VANTOP,"25"" Vanity top & Bowl Kit. Black Granite top - rectangle cutout (TOPR25BG). VN2-RECT-16 bowl included. Top dimensions: 25"" W x 22"" D x 25mm H. Backsplash dimensions: 25"" W x 25mm D x 4"" H. Bowl dimensions: 16"" W x 5-1/2"" D x 9-7/8"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$351.00,$351.00,$780.00
TKIT25BOO,Vanity,VANTOP,"*NRB* 25"" Vanity top & Bowl Kit. Boulder - Cultured Marble top, oval cutout (TOPO25BO). VN2-OVAL-15 bowl included. Top dimensions: 25"" W x 22"" D x 25mm H. Backsplash dimensions: 25"" W x 25mm D x 4"" H. Bowl dimensions: 15-9/16"" W x 5-7/8"" D x 13"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$263.25,$263.25,$585.00
TKIT25BOR,Vanity,VANTOP,"*NRB* 25"" Vanity top & Bowl Kit. Boulder - Cultured Marble top, rectangle cutout (TOPR25BO). VN2-RECT-16 bowl included. Top dimensions: 25"" W x 22"" D x 25mm H. Backsplash dimensions: 25"" W x 25mm D x 4"" H. Bowl dimensions: 16"" W x 5-1/2"" D x 9-7/8"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$292.50,$292.50,$650.00
TKIT25BQO,Vanity,VANTOP,"*NRB* 25"" Vanity top & Bowl Kit. Calacatta Black Quartz top, oval cutout (TOPO25BQ). VN2-OVAL-15 bowl included. Top dimensions: 25"" W x 22"" D x 18mm H. Backsplash dimensions: 25"" W x 18mm D x 4"" H. Bowl dimensions: 15-9/16"" W x 5-7/8"" D x 13"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$666.90,$666.90,"$1,482.00"
TKIT25CQO,Vanity,VANTOP,"25"" Vanity top & Bowl Kit. Calacatta Vienna Quartz top, oval cutout (TOPO25CQ). VN2-OVAL-15 bowl included. Top dimensions: 25"" W x 22"" D x 18mm H. Backsplash dimensions: 25"" W x 18mm D x 4"" H. Bowl dimensions: 15-9/16"" W x 5-7/8"" D x 13"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$645.30,$645.30,"$1,434.00"
TKIT25CQR,Vanity,VANTOP,"25"" Vanity top & Bowl Kit. Calacatta Vienna Quartz top, rectangle cutout (TOPR25CQ). VN2-RECT-16 bowl included. Top dimensions: 25"" W x 22"" D x 18mm H. Backsplash dimensions: 25"" W x 18mm D x 4"" H. Bowl dimensions: 16"" W x 5-1/2"" D x 9-7/8"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$655.20,$655.20,"$1,456.00"
TKIT25GQO,Vanity,VANTOP,"25"" Vanity top & Bowl Kit. Grey Quartz top, oval cutout (TOPO25GQ). VN2-OVAL-15 bowl included. Top dimensions: 25"" W x 22"" D x 18mm H. Backsplash dimensions: 25"" W x 18mm D x 4"" H. Bowl dimensions: 15-9/16"" W x 5-7/8"" D x 13"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$360.90,$360.90,$802.00
TKIT25GQR,Vanity,VANTOP,"25"" Vanity top & Bowl Kit. Grey Quartz top, rectangle cutout (TOPR25GQ). VN2-RECT-16 bowl included. Top dimensions: 25"" W x 22"" D x 18mm H. Backsplash dimensions: 25"" W x 18mm D x 4"" H. Bowl dimensions: 16"" W x 5-1/2"" D x 9-7/8"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$370.80,$370.80,$824.00
TKIT25LSO,Vanity,VANTOP,"*NRB* 25"" Vanity top & Bowl Kit. Blue Limestone top- oval cutout (TOPO25LS). VN2-OVAL-15 bowl included. Top dimensions: 25"" W x 22"" D x 25mm H. Backsplash dimensions: 25"" W x 25mm D x 4"" H. Bowl dimensions: 15-9/16"" W x 5-7/8"" D x 13"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$341.10,$341.10,$758.00
TKIT25LSR,Vanity,VANTOP,"25"" Vanity top & Bowl Kit. Blue Limestone top- rectangle cutout (TOPR25LS). VN2-RECT-16 bowl included. Top dimensions: 25"" W x 22"" D x 25mm H. Backsplash dimensions: 25"" W x 25mm D x 4"" H. Bowl dimensions: 16"" W x 5-1/2"" D x 9-7/8"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$351.00,$351.00,$780.00
TKIT25MGO,Vanity,VANTOP,"25"" Vanity top & Bowl Kit. Grey Marble top- oval cutout (TOPO25MG). VN2-OVAL-15 bowl included. Top dimensions: 25"" W x 22"" D x 18mm H. Backsplash dimensions: 25"" W x 18mm D x 4"" H. Bowl dimensions: 15-9/16"" W x 5-7/8"" D x 13"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$311.40,$311.40,$692.00
TKIT25MGR,Vanity,VANTOP,"25"" Vanity top & Bowl Kit. Grey Marble top- rectangle cutout (TOPR25MG). VN2-RECT-16 bowl included. Top dimensions: 25"" W x 22"" D x 18mm H. Backsplash dimensions: 25"" W x 18mm D x 4"" H. Bowl dimensions: 16"" W x 5-1/2"" D x 9-7/8"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$321.30,$321.30,$714.00
TKIT25RER,Vanity,VANTOP,"Top Kit: 25"" White Resin top, integrated rectangle bowl",,0.00000,1.00000,$232.20,$232.20,$516.00
TKIT25SGO,Vanity,VANTOP,"25"" Vanity top & Bowl Kit. Steel Grey - Cultured Marble top, oval cutout (TOPO25SG). VN2-OVAL-15 bowl included. Top dimensions: 25"" W x 22"" D x 25mm H. Backsplash dimensions: 25"" W x 25mm D x 4"" H. Bowl dimensions: 15-9/16"" W x 5-7/8"" D x 13"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$263.25,$263.25,$585.00
TKIT25SGR,Vanity,VANTOP,"25"" Vanity top & Bowl Kit. Steel Grey - Cultured Marble top, rectangle cutout (TOPR25SG). VN2-RECT-16 bowl included. Top dimensions: 25"" W x 22"" D x 25mm H. Backsplash dimensions: 25"" W x 25mm D x 4"" H. Bowl dimensions: 16"" W x 5-1/2"" D x 9-7/8"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$292.50,$292.50,$650.00
TKIT25WCO,Vanity,VANTOP,"*NRB* 25"" Vanity top & Bowl Kit. White Carrara Marble top- oval cutout (TOPO25WC). VN2-OVAL-15 bowl included. Top dimensions: 25"" W x 22"" D x 25mm H. Backsplash dimensions: 25"" W x 25mm D x 4"" H. Bowl dimensions: 15-9/16"" W x 5-7/8"" D x 13"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$403.20,$403.20,$896.00
TKIT25WCR,Vanity,VANTOP,"25"" Vanity top & Bowl Kit. White Carrara Marble top- rectangle cutout (TOPR25WC). VN2-RECT-16 bowl included. Top dimensions: 25"" W x 22"" D x 25mm H. Backsplash dimensions: 25"" W x 25mm D x 4"" H. Bowl dimensions: 16"" W x 5-1/2"" D x 9-7/8"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$413.10,$413.10,$918.00
TKIT25WQR,Vanity,VANTOP,"25"" Vanity top & Bowl Kit. White Quartz top- rectangle cutout (TOPR25WQ). VN2-RECT-16 bowl included. Top dimensions: 25"" W x 22"" D x 18mm H. Backsplash dimensions: 25"" W x 18mm D x 4"" H. Bowl dimensions: 16"" W x 5-1/2"" D x 9-7/8"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$432.45,$432.45,$961.00
TKIT25WQR-1,Vanity,VANTOP,"25"" Vanity top & Bowl Kit. White Quartz single faucet hole top- rectangle cutout (TOPR25WQ-1). VN2-RECT-16 bowl included. Top dimensions: 25"" W x 22"" D x 18mm H. Backsplash dimensions: 25"" W x 18mm D x 4"" H. Bowl dimensions: 16"" W x 5-1/2"" D x 9-7/8"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$432.45,$432.45,$961.00
TKIT3119RER-1,Vanity,VANTOP,"31"" x 19"" Vanity top kit: Material: White Resin, integrated rectangle bowl. Top dimensions: 30-1/2"" W x 18-3/4"" D x 2-1/2"" H. No backsplash. (TOPR3119RE-1)",,0.00000,1.00000,$197.55,$197.55,$439.00
TKIT31BGCLAO,Vanity,VANTOP,"31"" Clairemont Vanity top & Bowl Kit. Black Granite top - oval cutout (TOPO31BGCLA). VN2-OVAL-15 bowl included. Top dimensions: 31"" W x 22"" D x 25mm H. Backsplash dimensions: 31"" W x 25mm D x 4"" H. Bowl dimensions: 15-9/16"" W x 5-7/8"" D x 13"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$403.20,$403.20,$896.00
TKIT31BGCLAR,Vanity,VANTOP,"31"" Clairemont Vanity top & Bowl Kit. Black Granite top - rectangle cutout (TOPR31BGCLA). VN2-RECT-19 bowl included. Top dimensions: 31"" W x 22"" D x 25mm H. Backsplash dimensions: 31"" W x 25mm D x 4"" H. Bowl dimensions: 18-1/2"" W x 5-1/2"" D x 11-1/8"" H. **Bowl and top are not pre-assembled.**",,0.00000,1.00000,$413.10,$413.10,$918.00
